mean,lowerCI,upperCI,group,time,type
0.92732676346479,0.855363142289617,0.996401321613043,NVT_pre,Pre-PCV,NVT
1.30761053531376,1.20321414603476,1.42531779648642,NVT_post,Post-PCV,NVT
0.992870537471732,0.968909145893227,1.0164993820818,VT_pre,Pre-PCV,VT
0.969576783685063,0.921899471014575,1.01954007159274,VT_post,Post-PCV,VT
